"frost","NY1","50","N","N"," ","fr∑∫{∞}st","MS"," ",1
"frost","MD23A","80b","N","N"," ","fr∑∫s{t}","MS"," ",566
"black frost","MD23B","80a","O","N"," ","bl·k$frﬁ∫{∞}st","MS"," ",567
"frost","MD23B","80a","N","N"," ","frﬁ∫{∞}st","MS"," ",567
"frost","MD23C","81","N","N"," ","fr∑∫{∞}st","MS"," ",568
"black frost","MD23C","81","O","N"," ","bl·k$fr∑∫st","MS"," ",568
"frost","MD24","82","N","N"," ","fr∑:s","MS"," ",569
"black frost","MD24","82","O","N"," ","bl·k$fr∑:s","MS"," ",569
"frost","MD25","84","N","N"," ","fr∂´∫st","MS"," ",570
"black frost","MD25","84","O","N"," ","bl·k$fr∂´∫st","MS"," ",570
"freeze","MD26A","83","N","N"," ","friz","MS"," ",571
"frost","MD26A","83","N","N"," ","fr∂´∫st","MS"," ",571
"frost","MD26B","83A","N","N"," ","fr∂´∫{∞}st","MS"," ",572
"freeze","MD26B","83A","N","N"," ","Âfr±iz","MS"," ",572
"frost","MD27A","85","N","N"," ","fr∑∫{∞}st","MS"," ",573
"freeze","MD27A","85","N","N"," ","friΩæiz","MS"," ",573
"frost","MD27B","86","N","N"," ","fr∑∫{∞}st","MS"," ",574
"freeze","MD27B","86","N","N"," ","friΩiz","MS"," ",574
"frost","DC1A","99","N","N"," ","fr∑∫{∞}s{t}","MS"," ",575
"sharp","DC1A","99","A","Y"," ","Ûﬁº∫{∞}p","MS","INA",575
"nifty","DC1A","99","A","Y"," ","n±Ωæ{∞}ft±ø","MS","INA/SIC",575
"keen","DC1A","99","A","Y"," ","k±›{i}{∞}n","MS","INA",575
"frost","DC1B!","100!","N","N"," ","fr∑´∫{∞}s{t}","MS"," ",576
"heavy frost","DC1B!","100!","O","N"," ","h≤v±ø$fr∑´∫{∞}s{t}","MS"," ",576
"frost","VA1!","101!","N","N"," ","fr∂´º∫{∑}st","MS"," ",577
"black frost","VA2A","103","O","N"," ","bl·ºk$fr∑Ω∫{∞}s{t}","MS"," ",578
"frost","VA2A","103","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",578
"frost","VA2B","104","N","Y"," ","fr∂º∂´{∞}st","MS","AUX",579
"frost","VA3A","105(*)","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",580
"black frost","VA3B","106","O","N"," ","bl·k$fr∑Ω∫{∞}st","MS"," ",581
"frost","VA3B","106","N","N"," ","fr∑Ω∫{∞}st","MS"," ",581
"frost","VA3C"," ","N","N"," ","fr∂´∫{∞}st","MS"," ",582
"black frost","VA3C"," ","O","N"," ","bÏ·Ωæk$fr∂´∫{∞}st","MS"," ",582
"frost","VA4N","N109","N","N"," ","fr∑Ω∫{∞}s","MS"," ",583
"frost","VA5A","107","N","N"," ","fr∑´∫{∞}s{t}","MS"," ",584
"biting frost","VA5A","107","O","N"," ","b•±øtê±øÓ$fr∑∫{∞}s{t}","MS"," ",584
"frost","VA5B","108","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",585
"black frost","VA5B","108","O","N","heavier [than frost]","bl·k$fr∂´{∑Ω}s{t}","MS"," ",585
"frost","VA6A","113","N","N"," ","fr∑óΩ∫{∞}st","MS"," ",586
"black frost","VA6A","113","O","N","heavier [than frost]","bl·k$fr∑óΩ∫{∞}st","MS"," ",586
"frost","VA6B","114","N","N"," ","fr∑Ω∫{∞}st","MS"," ",587
"killing frost","VA6B","114","O","N","heavier [than frost]","k±lç±øΩn fr∑Ω∫{∞}st","MS"," ",587
"frost","VA7A","121","N","N"," ","fr∑:s","MS"," ",588
"frost","VA7B","122","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",589
"frost","VA8A","123","N","N"," ","fr∑∫{∞}s{t}","MS"," ",590
"chilly","VA8A","123","A","Y"," ","tÛ±l±øΩ","MS","INA",590
"sharp","VA8A","123","A","Y"," ","Ûµæ∫p","MS","INA",590
"right airish","VA8A","123","K","Y"," ","r•±øt$·{∞}{r}±øÛ","MS","INA",590
"frost","VA8B","124","N","N"," ","fr∑Ωº{∑}s{t}","MS"," ",591
"killing frost","VA8B","124","O","N"," ","kà±lç±øΩn$fr∑Ω{∑}s{t}","MS"," ",591
"frost","VA8C!","125!","N","N"," ","fr∑∫{∞}s{t}","MS"," ",592
"frost","VA9A","117","N","N"," ","fr∑:s","MS"," ",593
"freeze","VA9A","117","N","N"," ","friΩæiz","MS"," ",593
"frost","VA9B!","118!","N","N"," ","fr∑Ω{∑´}st","MS"," ",594
"big frost","VA10A","127","O","N","heavier [than frost]","b±g$fr∑Ω∫s{t}","MS"," ",595
"killing frost","VA10A","127","O","N","heavier [than frost]","k±l±øΩn$fr∑Ω∫s{t}","MS"," ",595
"frost","VA10A","127","N","N"," ","fr∑Ω∫s{t}","MS"," ",595
"frost","VA10B","128","N","N"," ","fr∑Ω∫{∑}s{t}","MS"," ",596
"frost","VA11A","129","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",597
"big frost","VA11A","129","O","N"," ","b±g$fr∑Ω∫{∞}s{t}","MS"," ",597
"frost","VA11B","130","N","N"," ","fr∂î´º{∂´}st","MS"," ",598
"frost","VA12N","N131","N","N"," ","fr∑:s","MS"," ",599
"Jack Frost","VA12A","131","O","N"," ","d˙·k$fr∑Ω∫{∞}s{t}","MS"," ",600
"frost","VA12B!","132!","N","N"," ","fr∑∫s{t}","MS"," ",601
"freeze","VA12B!","132!","N","N","heavier [than frost]","fri{i´}{∞}z","MS"," ",601
"frost","VA13A","133","N","N"," ","fr∂´∫{∞}st","MS"," ",602
"killing frost","VA13A","133","O","N"," ","k±lç±øΩn$fr∂´:{∞}s{t}","MS"," ",602
"frost","VA13B","134","N","N"," ","fr∑Ω{∑}st","MS"," ",603
"frost","VA14A","135","N","N"," ","fr∂∫{∂´º}s{t}","MS"," ",604
"freeze","VA14A","135","N","N"," ","friΩ∫z","MS"," ",604
"sharp","VA14A","135","A","Y"," ","Û∂∫p","MS","INA",604
"keen","VA14A","135","A","Y"," ","ki∫n","MS","INA",604
"chilly","VA14A","135","A","Y"," ","tÛ±l±øΩ","MS","INA",604
"frost","VA14B","136","N","N"," ","fr∂∂ó´s{t}","MS"," ",605
"frost","VA14C","137","N","N","[∂´º{∑Ω}] is allophone of /∂:/","fr∂´º{∑Ω}s{t}","MS"," ",606
"frost","VA15N","N139(*)","N","N"," ","fr∑∫s{t}","MS"," ",607
"frost","VA15N","N139(*)","N","Y"," ","fr∑:s","MS","AUX",607
"Jack Frost","VA15N","N139(*)","O","Y","a big one","d˙·k$fr∑:s","MS","AUX",607
"frost","VA15A","139","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",608
"frost","VA15B","140","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",609
"killing frost","VA15B","140","O","N","heavier [than frost]","kà±´lç±øΩn$fr∑Ω{∑}s{t}","MS"," ",609
"frost","VA16A","141","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",610
"frost","VA16B","142","N","N"," ","fr∑∫{∑´}s{t}","MS"," ",611
"frost","VA17A","143","N","N"," ","fr∑îΩ:{∞}s{t}","MS"," ",612
"frost","VA17B","144","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",613
"frost","VA18","145","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",614
"frost","VA19A","146","N","N"," ","fr∑ó´:st","MS"," ",615
"frost","VA19B","147","N","N"," ","fr∂ó´{∑}s{t}","MS"," ",616
"frost","VA19C!","148!","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",617
"heavy frost","VA19C!","148!","O","N"," ","h≤v±øΩ$fr∂´{∑Ω}s{t}","MS"," ",617
"frost","VA20A","149","N","N"," ","fr∑∫s{t}","MS"," ",618
"heavy frost","VA20A","149","O","N"," ","h≤v±ø$fr∑∫s{t}","MS"," ",618
"frost","VA20B","150(*)","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",619
"killing frost","VA20B","150(*)","O","N"," ","k±l±øÓ$fr∑Ω{∑}s{t}","MS"," ",619
"freeze","VA20C"," ","N","N"," ","fr±´iΩz","MS"," ",620
"frost","VA20C"," ","N","N"," ","fr∂´∫{∑Ω}s{t}","MS"," ",620
"frost","VA21N","N153","N","N"," ","fÚ∑∫{∞}s","MS"," ",621
"frost","VA21A","153","N","N"," ","frî∑Ω∫s{t}","MS"," ",622
"black frost","VA21A","153","O","N"," ","bl·∫k$fr∑Ω∫s{t}","MS"," ",622
"frost","VA21B","154","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",623
"black frost","VA21B","154","O","N"," ","bl·∫k$fr∑Ω∫{∞}s{t}","MS"," ",623
"frost","VA22","155","N","N"," ","fr∑Ω∫s{t}","MS"," ",624
"frost","VA23A","156","N","N"," ","fr∑Ω∫{∞}st","MS"," ",625
"frost","VA23B","157","N","N"," ","fr∂º∫{∂´}s{t}","MS"," ",626
"killing frost","VA23B","157","O","N"," ","k±l±øΩn$fr∂º∫{∂´}s{t}","MS"," ",626
"keen","VA23B","157","A","Y","rare","ki∫n","MS","SUG/INA",626
"chilly","VA23B","157","A","Y"," ","tÛ±l±øΩ","MS","INA",626
"frost","VA24","159","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",627
"frost","VA25","160(*)","N","N","""had ice¢","fr∑:s{t}","MS"," ",628
"frost","VA25","160(*)","N","Y"," ","fr∑Ω∫{∞}s{t}","MS","AUX",628
"had ice","VA25","160(*)","E","Y"," ","h·d$•æ±øs","MS","INA",628
"frost","VA26A","161A","N","N"," ","fr∂´∫{∞}s","MS"," ",629
"sharp","VA26A","161A","A","Y"," ","Û∂∫p","MS","INA",629
"airish","VA26A","161A","A","Y"," ","·{r}±øÛ","MS","INA",629
"keen","VA26A","161A","A","Y"," ","kài∫n","MS","INA",629
"frost","VA26B","161","N","N"," ","fr∂´º∫{∞}st","MS"," ",630
"frost","VA26C","162","N","N"," ","fr∂´∫{∞}st","MS"," ",631
"killing frost","VA26C","162","O","Y"," ","k±l±øÓ$fr∂´∫{∞}st","MS","DDT",631
"frost","VA27","163(*)","N","N"," ","fr∂´∫{∞}st","MS"," ",632
"frost","VA27","163(*)","N","Y"," ","fr∑Ω{∞}s{t}","MS","AUX",632
"frost","VA28A","164","N","N"," ","fr∂´∫s{t}","MS"," ",633
"Jack Frost","VA28A","164","O","N"," ","d˙·k$fr∂´∫s{t}","MS"," ",633
"frost","VA28B","165","N","N"," ","fr∂´∑Ωst","MS"," ",634
"killing frost","VA28B","165","O","N"," ","kà±lç±øn$fr∂´∑Ωst","MS"," ",634
"frost","VA29","166","N","N"," ","fr∑Ω∫s{t}","MS"," ",635
"killing frost","VA29","166","O","N"," ","kà{h}±{∞}Ï±øΩn$fr∑Ω∫s{t}","MS"," ",635
"frost","VA30A","167","N","N"," ","fr∑∫{∞}s{t}","MS"," ",636
"frost","VA30B!","167a!","N","N"," ","fr∑Ω∫s{t}","MS"," ",637
"frost","VA30C!","168!","N","N"," ","fr∂´{∑}s{t}","MS"," ",638
"freeze","VA30C!","168!","N","N","heavier [than frost]","friΩ∫z","MS"," ",638
"chilly","VA30C!","168!","A","Y"," ","tÛ±{∞}l±øΩ","MS","INA",638
"snappy","VA30C!","168!","A","Y","autumn, bracing","sn·p±øΩ","MS","SUG/INA",638
"frost","VA30D!","169!","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",639
"black frost","VA30D!","169!","O","N"," ","bl·k$fr∑Ω∫{∞}s{t}","MS"," ",639
"frost","VA30E!","170!","N","N"," ","fr∂º{∑Ω}s{t}","MS"," ",640
"freeze","VA30E!","170!","N","N"," ","friΩ{i}z","MS"," ",640
"frost","VA31A","171(*)(**)","N","N"," ","fr∑Ω∫s","MS"," ",641
"frost","VA31B","172","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",642
"frost","VA31C"," ","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",643
"killing frost","VA31C"," ","O","N"," ","kà±{∞}Ï±øΩn$fr∑Ω∫{∞}s{t}","MS"," ",643
"frost","VA32!","175!","N","N"," ","fr∑Ω∫{∞}st","MS"," ",644
"killing frost","VA32!","175!","O","N"," ","kà±lç±øÓ$fr∑Ω∫{∞}st","MS"," ",644
"frost","VA33A","173","N","N"," ","fr∑Ω∫{∞}st","MS"," ",645
"frost","VA33B","174","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",646
"frost","VA34A","177(*)","N","Y"," ","fr∑Ω∫{∞}s","MS","AUX",647
"snappy","VA34A","177(*)","A","Y"," ","sn·p±øΩ","MS","INA",647
"airish","VA34A","177(*)","A","Y","mild","·Ωær±øÛ","MS","INA",647
"chilly","VA34A","177(*)","A","Y"," ","ÂtÛ±l±ø","MS","INA",647
"frost","VA34B","178","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",648
"frost","VA35A","179","N","N"," ","fr∑Ω∫{∞}s","MS"," ",649
"killing frost","VA35A","179","O","N","heavier [than frost]","k±l±øΩn$fr∑Ω∫{∞}s","MS"," ",649
"frost","VA35B","180","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",650
"Jack Frost","VA35B","180","O","N"," ","d˙·´k$fr∂´{∑Ω}s{t}","MS"," ",650
"frost","VA36A","181","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",651
"frost","VA36B","182","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",652
"frost","VA37","183","N","N"," ","fr∂´{∑Ω}st","MS"," ",653
"freeze","VA37","183","N","N"," ","fr±´iΩz","MS"," ",653
"frost","VA38","185","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",654
"fresh","VA38","185","A","Y","disappearing","fr≤Û","MS","OLD/INA",654
"chilly","VA38","185","A","Y"," ","tÛ±l±øΩ","MS","INA",654
"frost","VA39!","186!","N","N"," ","fr∂îº{∂}s{t}","MS"," ",655
"frost","VA40A","187","N","N"," ","fr∑Ω∫{∞}st","MS"," ",656
"frost","VA40B","188","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",657
"frost","VA41A","191","N","N"," ","fr∑∫{∞}s","MS"," ",658
"Jack Frost","VA41A","191","O","N"," ","d˙·k$fr∑∫{∞}s","MS"," ",658
"frost","VA41B","192","N","N"," ","fr∂´∫{∞}st","MS"," ",659
"frost","VA42A","193(*)(**)","N","N"," ","fr∑Ω∫s{t}","MS"," ",660
"frost","VA42A","193(*)(**)","N","Y"," ","fr∂´{∑Ω}{∞}s{t}","MS","AUX",660
"killing frost","VA42A","193(*)(**)","O","Y"," ","kà±lç±øΩn$fr∂´{∑Ω}{∞}s{t}","MS","AUX",660
"frost","VA42A","193(*)(**)","N","Y"," ","fr∂´{∑Ω}s{t}","MS","AUX2",660
"black frost","VA42A","193(*)(**)","O","Y","heavier [than frost]","bl·k$fr∂´{∑Ω}s{t}","MS","AUX2",660
"frost","VA42B","194","N","N"," ","fr∂´{∑Ω}{∞}s{t}","MS"," ",661
"biting frost","VA42B","194","O","N"," ","b•±øtê±øÓ$fr∂´{∑Ω}{∞}s{t}","MS"," ",661
"frost","VA43N","N195","N","N"," ","fr∑∫s","MS"," ",662
"killing frost","VA43N","N195","O","N"," ","kà±l±øΩn$fr∑∫s","MS"," ",662
"frost","VA43A","195","N","N"," ","fr∑∫{∞}s{t}","MS"," ",663
"freeze","VA43A","195","N","N","heavier [than frost]","friæi´z","MS"," ",663
"frost","VA43B","196","N","N"," ","fr∑∫{∞}s{t}","MS"," ",664
"frost","VA44A","199","N","N"," ","fr∂ó´∑óΩs","MS"," ",665
"frost","VA44B","200","N","N"," ","fr∂´{∑}s{t}","MS"," ",666
"black frost","VA44B","200","O","N"," ","blç·´ºk$fr∂´{∑}s{t}","MS"," ",666
"frost","VA45A","201","N","N"," ","fr∑∫{∑´}s{t}","MS"," ",667
"keen","VA45A","201","A","Y"," ","ki∫n","MS","INA",667
"frost","VA45B","202","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",668
"killing frost","VA45B","202","O","N"," ","kà±lç±øÓ$fr∑Ω∫{∞}s{t}","MS"," ",668
"frost","VA46N","N207","N","N"," ","fr∑Ω∫s","MS"," ",669
"killing frost","VA46N","N207","O","N"," ","k{h}±lç∞´n$fr∑Ω∫s","MS"," ",669
"sharp","VA46N","N207","A","Y"," ","Ûµ∫p","MS","SUG/INA",669
"severe","VA46N","N207","A","Y"," ","s∞Âv±´∞","MS","INA",669
"frost","VA46A","207","N","N"," ","fr∑Ω∑∫st","MS"," ",670
"killing frost","VA46A","207","O","N"," ","k{h}±l±øΩn$fr∑Ω∑∫st","MS"," ",670
"frost","VA46A","207","N","Y"," ","fr∂´{∑Ω}st","MS","AUX",670
"black frost","VA46A","207","O","Y","heavier [than frost]","bl·k$fr∂´{∑Ω}st","MS","AUX",670
"sharp","VA46A","207","A","Y"," ","Ûµ∫{∞}p","MS","INA",670
"airish","VA46A","207","A","Y"," ","µ´ºr±øΩÛ","MS","INA",670
"keen","VA46A","207","A","Y"," ","kài∫n","MS","AUX/INA",670
"airish","VA46A","207","A","Y"," ","·ær±øÛ","MS","AUX/INA",670
"frost","VA46B!","208!","N","N"," ","fr∂´∫{∞}s{t}","MS"," ",671
"freeze","VA46B!","208!","N","N"," ","fr±´iz","MS"," ",671
"frost","VA47","211","N","N"," ","fr∑Ω∫{∞}st","MS"," ",672
"freeze","VA47","211","N","N","heavier [than frost]","fri:z","MS"," ",672
"frost","VA48A","213(*)","N","N"," ","fr∂´{∑Ω}{∞}st","MS"," ",673
"black frost","VA48A","213(*)","O","Y"," ","blç·´ºk$fr∂´∑ós{t}","MS","AUX",673
"killing frost","VA48A","213(*)","O","N"," ","kà±´lç±øΩn$fr∂ó´∫{∞}s{t}","MS"," ",673
"frost","VA48A","213(*)","N","Y"," ","fr∂´∑ós{t}","MS","AUX",673
"frost","VA48B","214","N","N"," ","fr∂´∑óΩs{t}","MS"," ",674
"killing frost","VA48B","214","O","N"," ","kà±´lç±øn$fr∂´∑óΩs{t}","MS"," ",674
"frost","VA49A","215","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",675
"killing frost","VA49A","215","O","N"," ","kà±´lç±øΩn$fr∑Ω∫{∞}s{t}","MS"," ",675
"frost","VA49B","216","N","N"," ","fr∑Ω{∑ó}s{t}","MS"," ",676
"frost","VA50A","217","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",677
"freeze","VA50A","217","N","N"," ","fr±´iΩz","MS"," ",677
"frost","VA50B","218","N","N"," ","fr∂´∑st","MS"," ",678
"big frost","VA50B","218","O","N"," ","b±g$fr∂´∑st","MS"," ",678
"frost","VA51A","219","N","N"," ","fr∑Ω∫{∞}s","MS"," ",679
"black frost","VA51A","219","O","N"," ","bl·´k$fr∑Ω∫{∞}s","MS"," ",679
"NA","VA51B","220(*)"," ","N"," "," ","MS"," ",680
"frost","VA51C"," ","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",681
"frost","VA52A","224","N","N"," ","fr∂´∫{∞}s{t}","MS"," ",682
"frost","VA52B","225","N","N"," ","fr∂ó´∫{∞}s{t}","MS"," ",683
"frost","VA52C!","226!","N","N"," ","fr∂ó´∫{∞}s{t}","MS"," ",684
"black frost","VA52C!","226!","O","N"," ","bl·k$fr∂ó´∫{∞}s{t}","MS"," ",684
"frost","VA53A","227","N","N"," ","fr∑Ω:s{t}","MS"," ",685
"frost","VA53B","228","N","N"," ","fr∑Ω∫st","MS"," ",686
"killing frost","VA53B","228","O","N"," ","kà±{∞}Ï±øÓ$fr∑Ω∫st","MS"," ",686
"black frost","VA53B","228","O","N"," ","bÏ·k$fr∑Ω∫st","MS"," ",686
"frost","VA54A","229","N","N"," ","fr∑Ω{∑´}s{t}","MS"," ",687
"black frost","VA54A","229","O","N","heavier [than frost]","bl·´k$fr∑Ω{∑´}s{t}","MS"," ",687
"keen","VA54A","229","A","Y"," ","k±´jn","MS","INA",687
"airish","VA54A","229","A","Y","wind","·{±øΩ}¥|±øÛ","MS","INA",687
"frost","VA54B","230","N","N"," ","fr∑Ω∫{∞}st","MS"," ",688
"frost","VA55A","233(*)","N","N"," ","fr∑´∫{∞}s{t}","MS"," ",689
"frost","VA55A","233(*)","N","Y"," ","fr∑∫{∞}s{t}","MS","AUX",689
"freeze","VA55A","233(*)","N","N"," ","friΩæiz","MS"," ",689
"Reif","VA55A","233(*)","N","Y","[German]","rµº∫±øΩf∞","MS","AUX/INA",689
"keen","VA55A","233(*)","A","Y"," ","kiΩjn","MS","INA",689
"frosty","VA55A","233(*)","A","Y"," ","fr∑´∫st±ø´","MS","INA",689
"recht luftig","VA55A","233(*)","K","Y"," ","’≤cçt$lπ´ft±cç","MS","AUX/INA",689
"right airish","VA55A","233(*)","K","Y"," ","r•±øt$Â≤¥|±øÛ","MS","AUX/INA",689
"frost","VA55B","234(*)","N","N"," ","fr∂´{∑}st","MS"," ",690
"black frost","VA55B","234(*)","O","N"," ","bl·k$fr∑Ω{∞}st","MS"," ",690
"freeze","VA55B","234(*)","N","Y","heavier [than frost]","fr±iΩz","MS","AUX",690
"frost","VA55B","234(*)","N","Y"," ","fr∑Ω∫{∞}st","MS","AUX",690
"frost","VA56A","237","N","N"," ","fr∑Ω{∑}st","MS"," ",691
"freeze","VA56A","237","N","N"," ","friΩæiz","MS"," ",691
"frost","VA56B","238","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",692
"freeze","VA56B","238","N","N","heavier [than frost]","friΩæ∫jz","MS"," ",692
"frost","VA57A","239","N","N"," ","fr∂º{∞}s{t}","MS"," ",693
"freeze","VA57A","239","N","N"," ","friΩæiz","MS"," ",693
"frost","VA57B","240","N","N"," ","fr∂´∫{∞}st","MS"," ",694
"freeze","VA57B","240","N","N"," ","friΩæiz","MS"," ",694
"frost","VA58","241(*)","N","N"," ","fr∂ó´∫s{t}","MS"," ",695
"killing frost","VA58","241(*)","O","Y","heavier [than frost]","k±l±øΩn$fr∑∫s{t}","MS","AUX",695
"frost","VA58","241(*)","N","Y"," ","fr∑∫s{t}","MS","AUX",695
"frost","VA59N","N241","N","N"," ","fr∑∫{∞}s{t}","MS"," ",696
"blackjack frost","VA59N","N241","O","N","heavier [than frost]","Âbl·´kd˙·´k$Âfr∑∫s{t}","MS"," ",696
"raw","VA59N","N241","A","Y","damp also","r∑{∑´}","MS","INA",696
"fresh","VA59N","N241","A","Y","a little bit chilly","fr≤´Û","MS","INA",696
"frost","VA59A","242","N","N"," ","fr∑îΩ∑´{∞}s{t}","MS"," ",697
"killing frost","VA59A","242","O","N","heavier [than frost]","k±lç±øΩn$fr∑îΩ∑´{∞}s{t}","MS"," ",697
"frost","VA59B!","243!","N","N"," ","fr∑Ωº∫{∑}s{t}","MS"," ",698
"frost","VA60","244(*)","N","Y"," ","fr∂st","MS","AUX",699
"freeze","VA60","244(*)","N","Y","heavier [than frost]","friΩæiz","MS","AUX",699
"frost","VA61A","245(*)","N","N"," ","fr∂´º{∞´æ}st","MS"," ",700
"black frost","VA61A","245(*)","O","N","heavier [than frost]","bl·›´k$fr∂´º∫{∑´æ}st","MS"," ",700
"snappy","VA61A","245(*)","A","Y","colder [than `airish']","sn·p±ø","MS","INA",700
"airish","VA61A","245(*)","A","Y","cold","·{e}r±øΩÛ","MS","INA",700
"frosty","VA61A","245(*)","A","Y","air cold","fr∂´º{∞´æ}st±ø","MS","INA",700
"frost","VA61B!","246!","N","N"," ","fr∑Ω∫{∞}st","MS"," ",701
"NA","VA61C"," "," ","N"," "," ","MS"," ",702
"frost","VA62A","247(*)","N","N"," ","fr∑Ω∑ós{t}","MS"," ",703
"frost","VA62A","247(*)","N","Y"," ","fr∑óΩ∫{∞}s{t}","MS","AUX",703
"freeze","VA62A","247(*)","N","Y"," ","friΩ∫{∞}z","MS","AUX",703
"frost","VA62B","248","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",704
"Jack Frost","VA62B","248","O","N","heavy","d˙·k$fr∑Ω∫{∞}s{t}","MS"," ",704
"frost","VA63A","251","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",705
"frost","VA63B","252","N","N"," ","fr∑Ω∫{∞}st","MS"," ",706
"frost","VA64A","255","N","N"," ","fr∑Ω{∑ó}s","MS"," ",707
"big frost","VA64A","255","O","N"," ","b±g$fr∑Ω{∑ó}s","MS"," ",707
"frost","VA64B","256","N","N"," ","fr∂´º{∑óΩ}s{t}","MS"," ",708
"freeze","VA64B","256","N","N","heavier [than frost]","friΩj{∞}z","MS"," ",708
"frost","VA65A","257","N","N"," ","fr∂´∫{∞}st","MS"," ",709
"freeze","VA65A","257","N","N"," ","friæiz","MS"," ",709
"sharp","VA65A","257","A","Y"," ","Ûµ´ºrp","MS","INA",709
"frost","VA65B","258","N","N"," ","fr∑Ω∫{∞}st","MS"," ",710
"black frost","VA65B","258","O","N","heavier [than frost]","bl·k$fr∑Ω∫{∞}st","MS"," ",710
"airish","VA65B","258","A","Y"," ","µ{∞}r±øÛ","MS","INA",710
"keen","VA65B","258","A","Y","wind","kiΩin","MS","INA",710
"frost","VA65C!","259!","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",711
"frost","VA66A","261","N","N"," ","fr∑Ω∫{∞}st","MS"," ",712
"frost","VA66B","262","N","N"," ","fr∑Ω{∑}{∞}s{t}","MS"," ",713
"big frost","VA66B","262","O","N","heavier [than frost]","b±g$fr∑Ω{∑}{∞}s{t}","MS"," ",713
"frost","VA67A","267","N","N"," ","fr∑Ω∫{∑}s{t}","MS"," ",714
"frost","VA67B","268","N","N"," ","fr∂´∫{∞}s{t}","MS"," ",715
"frost","VA68A","269","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",716
"frost","VA68B","270","N","N"," ","fr∑∫{∞}st","MS"," ",717
"frost","VA69A","273","N","N"," ","fr∂´{∑Ω}s{t}","MS"," ",718
"frost","VA69B","274","N","N"," ","fr∂´{∑}s{t}","MS"," ",719
"killing frost","VA69B","274","O","N"," ","kà±l±øΩn$fr∂´{∑}s{t}","MS"," ",719
"frost","VA70A","275","N","N"," ","fr∑∫st","MS"," ",720
"freeze","VA70A","275","N","N","heavier [than frost]","friΩ∫z","MS"," ",720
"piercing","VA70A","275","A","Y"," ","p±´{∞}rs∞´n","MS","INA",720
"airish","VA70A","275","A","Y","jocularly","·{∞}r±øÛ","MS","AMS/INA",720
"frost","VA70B","276","N","N"," ","fr∑Ω∫{∞}s{t}","MS"," ",721
"freeze","VA70B","276","N","N","heavier [than frost]","fr±´∫iΩz","MS"," ",721
"frost","VA71A","285","N","N"," ","fr∑Ω∫st","MS"," ",722
"frost","VA71B","286","N","N"," ","fr∂´{∑Ω}st","MS"," ",723
"frost","VA72A","287","N","N"," ","fr∑Ω∑st","MS"," ",724
"frost","VA72B","288","N","N"," ","fr∂´∫{∞}s{t}","MS"," ",725
"frost","VA73","291","N","N"," ","fr∑Ω∫{∞}st","MS"," ",726
"frost","VA74A","293","N","N"," ","fr∂´∫s{t}","MS"," ",727
"frost","VA74A","293","N","N"," ","fr∑Ω∫s{t}","MS"," ",727
"frost","VA74B!","294!","N","N"," ","fr∂´∫{∑Ω}st","MS"," ",728
"Jack Frost","VA74B!","294!","O","N","heavier [than frost]","d˙·k$fr∂´∫{∑Ω}st","MS"," ",728
"freeze","VA75A","297","N","N","heavier [than frost]","fr±´iΩz","MS"," ",729
"frost","VA75A","297","N","N"," ","fr∂´∫{∑Ω}s{t}","MS"," ",729
"frost","VA75B","298","N","N"," ","fr∂´∫{∞}st","MS"," ",730
"freeze","VA75B","298","N","N"," ","fr±´iΩz","MS"," ",730
"frost","NC1","303","N","N"," ","fr∑Ω{∑}s{t}","MS"," ",731
"frost","NC2A","301","N","Y"," ","fr∂´∫st","MS","AUX2",732
